CMDLINE /Users/inki/anaconda/bin/python julia1_memoryprofiler1.py
MEM 108.289062 1510661324.4196
MEM 108.292969 1510661324.5247
MEM 108.292969 1510661324.6270
MEM 108.292969 1510661324.7291
MEM 108.292969 1510661324.8292
MEM 108.292969 1510661324.9344
MEM 108.292969 1510661325.0395
MEM 108.292969 1510661325.1408
MEM 108.292969 1510661325.2454
MEM 108.292969 1510661325.3491
MEM 108.292969 1510661325.4529
MEM 108.292969 1510661325.5545
MEM 108.292969 1510661325.6592
MEM 108.292969 1510661325.7643
MEM 108.292969 1510661325.8686
MEM 108.292969 1510661325.9737
MEM 108.292969 1510661326.0788
MEM 108.292969 1510661326.1840
MEM 108.292969 1510661326.2891
MEM 108.292969 1510661326.3942
MEM 108.292969 1510661326.4991
MEM 108.292969 1510661326.6009
MEM 108.292969 1510661326.7060
MEM 108.292969 1510661326.8095
MEM 108.292969 1510661326.9118
MEM 108.292969 1510661327.0170
MEM 108.292969 1510661327.1213
MEM 108.292969 1510661327.2264
MEM 108.292969 1510661327.3269
MEM 108.296875 1510661327.4284
MEM 108.296875 1510661327.5308
MEM 108.296875 1510661327.6332
MEM 108.296875 1510661327.7358
MEM 108.296875 1510661327.8378
MEM 108.296875 1510661327.9406
MEM 108.296875 1510661328.0445
MEM 108.296875 1510661328.1456
MEM 108.296875 1510661328.2507
MEM 108.296875 1510661328.3530
MEM 108.296875 1510661328.4581
MEM 108.296875 1510661328.5633
MEM 108.296875 1510661328.6679
MEM 108.296875 1510661328.7731
MEM 108.296875 1510661328.8782
MEM 108.296875 1510661328.9833
MEM 108.296875 1510661329.0857
MEM 108.296875 1510661329.1909
MEM 108.296875 1510661329.2960
MEM 108.296875 1510661329.4011
MEM 108.296875 1510661329.5061
MEM 108.296875 1510661329.6104
MEM 108.296875 1510661329.7155
MEM 108.296875 1510661329.8206
MEM 108.296875 1510661329.9226
MEM 108.296875 1510661330.0268
MEM 108.304688 1510661330.1312
MEM 108.304688 1510661330.2359
MEM 108.304688 1510661330.3411
MEM 108.308594 1510661330.4462
MEM 108.308594 1510661330.5484
MEM 108.308594 1510661330.6534
MEM 108.308594 1510661330.7561
MEM 108.308594 1510661330.8569
MEM 108.308594 1510661330.9620
MEM 108.308594 1510661331.0635
MEM 108.316406 1510661331.1686
MEM 108.316406 1510661331.2727
MEM 108.316406 1510661331.3768
MEM 108.316406 1510661331.4780
MEM 108.316406 1510661331.5831
MEM 108.316406 1510661331.6883
MEM 108.316406 1510661331.7934
MEM 108.316406 1510661331.8954
MEM 108.316406 1510661332.0005
MEM 108.316406 1510661332.1053
MEM 108.316406 1510661332.2077
MEM 108.316406 1510661332.3080
MEM 108.316406 1510661332.4118
MEM 108.316406 1510661332.5169
MEM 108.316406 1510661332.6220
MEM 108.316406 1510661332.7254
MEM 108.316406 1510661332.8268
MEM 108.316406 1510661332.9319
MEM 108.316406 1510661333.0352
MEM 108.316406 1510661333.1367
MEM 108.316406 1510661333.2418
MEM 108.316406 1510661333.3470
MEM 108.316406 1510661333.4521
MEM 108.320312 1510661333.5552
MEM 108.320312 1510661333.6553
MEM 108.320312 1510661333.7604
MEM 108.320312 1510661333.8622
MEM 108.320312 1510661333.9669
MEM 108.320312 1510661334.0684
MEM 108.320312 1510661334.1735
MEM 108.320312 1510661334.2767
MEM 108.320312 1510661334.3775
MEM 108.320312 1510661334.4777
MEM 108.320312 1510661334.5794
MEM 108.320312 1510661334.6845
MEM 108.320312 1510661334.7879
MEM 108.320312 1510661334.8914
MEM 108.320312 1510661334.9966
MEM 108.320312 1510661335.0970
MEM 108.320312 1510661335.2011
MEM 108.320312 1510661335.3051
MEM 108.320312 1510661335.4077
MEM 108.320312 1510661335.5128
MEM 108.320312 1510661335.6179
MEM 108.320312 1510661335.7230
MEM 108.320312 1510661335.8235
MEM 108.320312 1510661335.9277
MEM 108.320312 1510661336.0301
MEM 108.320312 1510661336.1324
MEM 108.320312 1510661336.2350
MEM 108.324219 1510661336.3351
MEM 108.324219 1510661336.4396
MEM 108.324219 1510661336.5422
MEM 108.324219 1510661336.6424
MEM 108.324219 1510661336.7468
MEM 108.324219 1510661336.8492
MEM 108.324219 1510661336.9517
MEM 108.324219 1510661337.0551
MEM 108.324219 1510661337.1576
MEM 108.324219 1510661337.2622
MEM 108.324219 1510661337.3674
MEM 108.324219 1510661337.4725
MEM 108.324219 1510661337.5771
MEM 108.324219 1510661337.6781
MEM 108.324219 1510661337.7832
MEM 108.324219 1510661337.8840
MEM 108.324219 1510661337.9891
MEM 108.324219 1510661338.0917
MEM 108.324219 1510661338.1968
MEM 108.324219 1510661338.3019
MEM 108.332031 1510661338.4067
MEM 108.332031 1510661338.5079
MEM 108.332031 1510661338.6102
MEM 108.332031 1510661338.7154
MEM 108.332031 1510661338.8160
MEM 108.332031 1510661338.9211
MEM 108.332031 1510661339.0218
MEM 108.332031 1510661339.1266
MEM 108.332031 1510661339.2273
MEM 108.332031 1510661339.3292
MEM 108.335938 1510661339.4336
MEM 108.335938 1510661339.5388
MEM 108.343750 1510661339.6439
MEM 108.343750 1510661339.7491
MEM 108.343750 1510661339.8533
MEM 108.343750 1510661339.9584
MEM 108.343750 1510661340.0614
MEM 108.343750 1510661340.1621
MEM 108.343750 1510661340.2627
MEM 108.343750 1510661340.3678
MEM 108.343750 1510661340.4729
MEM 108.343750 1510661340.5780
MEM 108.343750 1510661340.6818
MEM 108.343750 1510661340.7857
MEM 108.343750 1510661340.8859
MEM 108.343750 1510661340.9910
MEM 108.343750 1510661341.0914
MEM 108.343750 1510661341.1932
MEM 108.343750 1510661341.2981
MEM 108.343750 1510661341.4016
MEM 108.343750 1510661341.5057
MEM 108.343750 1510661341.6108
MEM 108.343750 1510661341.7159
MEM 108.343750 1510661341.8210
MEM 108.343750 1510661341.9262
MEM 108.343750 1510661342.0264
MEM 108.343750 1510661342.1294
MEM 108.343750 1510661342.2345
MEM 108.343750 1510661342.3364
MEM 108.347656 1510661342.4415
MEM 108.347656 1510661342.5449
MEM 108.347656 1510661342.6500
MEM 108.347656 1510661342.7529
MEM 108.347656 1510661342.8535
MEM 108.347656 1510661342.9584
MEM 108.347656 1510661343.0585
MEM 108.347656 1510661343.1636
MEM 108.347656 1510661343.2650
MEM 108.347656 1510661343.3701
MEM 108.347656 1510661343.4742
MEM 108.347656 1510661343.5750
MEM 108.347656 1510661343.6775
MEM 108.347656 1510661343.7826
MEM 108.347656 1510661343.8866
MEM 108.347656 1510661343.9918
MEM 108.347656 1510661344.0919
MEM 108.347656 1510661344.1970
MEM 108.347656 1510661344.3018
MEM 108.347656 1510661344.4048
MEM 108.347656 1510661344.5073
MEM 108.347656 1510661344.6125
MEM 108.347656 1510661344.7176
MEM 108.347656 1510661344.8222
MEM 108.347656 1510661344.9273
MEM 108.347656 1510661345.0312
MEM 108.347656 1510661345.1363
MEM 108.347656 1510661345.2415
MEM 108.351562 1510661345.3449
MEM 108.351562 1510661345.4492
MEM 108.351562 1510661345.5543
MEM 108.351562 1510661345.6573
MEM 108.351562 1510661345.7624
MEM 108.351562 1510661345.8675
MEM 108.351562 1510661345.9719
MEM 108.351562 1510661346.0753
MEM 108.351562 1510661346.1804
MEM 108.351562 1510661346.2854
MEM 108.351562 1510661346.3905
MEM 108.351562 1510661346.4956
MEM 108.351562 1510661346.5966
MEM 108.351562 1510661346.7017
MEM 108.359375 1510661346.8068
MEM 108.359375 1510661346.9090
MEM 108.359375 1510661347.0115
MEM 108.359375 1510661347.1140
MEM 108.359375 1510661347.2192
MEM 108.359375 1510661347.3228
MEM 108.359375 1510661347.4262
MEM 108.359375 1510661347.5285
MEM 108.359375 1510661347.6301
MEM 108.359375 1510661347.7340
MEM 108.359375 1510661347.8391
MEM 108.359375 1510661347.9394
MEM 108.359375 1510661348.0445
MEM 108.359375 1510661348.1471
MEM 108.359375 1510661348.2521
MEM 108.367188 1510661348.3539
MEM 108.367188 1510661348.4590
MEM 108.371094 1510661348.5637
MEM 108.371094 1510661348.6674
MEM 108.371094 1510661348.7725
MEM 108.371094 1510661348.8765
MEM 108.371094 1510661348.9810
MEM 108.371094 1510661349.0848
MEM 108.371094 1510661349.1876
MEM 108.371094 1510661349.2924
MEM 108.371094 1510661349.3975
MEM 108.371094 1510661349.5026
MEM 108.371094 1510661349.6067
MEM 108.371094 1510661349.7069
MEM 108.371094 1510661349.8118
MEM 108.371094 1510661349.9170
MEM 108.371094 1510661350.0219
MEM 108.371094 1510661350.1262
MEM 108.371094 1510661350.2278
MEM 108.371094 1510661350.3329
MEM 108.371094 1510661350.4344
MEM 108.371094 1510661350.5395
MEM 108.371094 1510661350.6411
MEM 108.371094 1510661350.7462
MEM 108.371094 1510661350.8514
MEM 108.371094 1510661350.9515
MEM 108.371094 1510661351.0566
MEM 108.371094 1510661351.1617
MEM 108.371094 1510661351.2668
MEM 108.375000 1510661351.3718
MEM 108.375000 1510661351.4769
MEM 108.375000 1510661351.5812
MEM 108.375000 1510661351.6863
MEM 108.375000 1510661351.7913
MEM 108.375000 1510661351.8964
MEM 108.375000 1510661351.9974
MEM 108.375000 1510661352.1024
MEM 108.375000 1510661352.2075
MEM 108.375000 1510661352.3126
MEM 108.375000 1510661352.4177
MEM 108.375000 1510661352.5228
MEM 108.375000 1510661352.6261
MEM 108.375000 1510661352.7262
MEM 108.375000 1510661352.8273
MEM 108.375000 1510661352.9312
MEM 108.375000 1510661353.0363
MEM 108.375000 1510661353.1366
MEM 108.375000 1510661353.2417
MEM 108.375000 1510661353.3461
MEM 108.375000 1510661353.4473
MEM 108.375000 1510661353.5480
MEM 108.375000 1510661353.6531
MEM 108.375000 1510661353.7578
MEM 108.375000 1510661353.8595
MEM 108.375000 1510661353.9631
MEM 108.375000 1510661354.0647
MEM 108.375000 1510661354.1681
MEM 108.378906 1510661354.2732
MEM 108.378906 1510661354.3762
MEM 108.378906 1510661354.4813
MEM 108.378906 1510661354.5818
MEM 108.378906 1510661354.6867
MEM 108.378906 1510661354.7918
MEM 108.378906 1510661354.8968
MEM 108.378906 1510661355.0019
MEM 108.378906 1510661355.1035
MEM 108.378906 1510661355.2076
MEM 108.378906 1510661355.3095
MEM 108.378906 1510661355.4147
MEM 108.386719 1510661355.5166
MEM 108.386719 1510661355.6209
MEM 108.386719 1510661355.7260
MEM 108.386719 1510661355.8281
MEM 108.386719 1510661355.9297
MEM 108.386719 1510661356.0348
MEM 108.386719 1510661356.1379
MEM 108.386719 1510661356.2381
MEM 108.386719 1510661356.3431
MEM 108.386719 1510661356.4482
MEM 108.386719 1510661356.5516
MEM 108.386719 1510661356.6538
MEM 108.386719 1510661356.7586
MEM 108.386719 1510661356.8637
MEM 108.386719 1510661356.9660
MEM 108.386719 1510661357.0707
MEM 108.386719 1510661357.1709
MEM 108.394531 1510661357.2759
MEM 108.394531 1510661357.3810
MEM 108.398438 1510661357.4811
MEM 108.398438 1510661357.5861
MEM 108.398438 1510661357.6888
MEM 108.398438 1510661357.7926
MEM 108.398438 1510661357.8932
MEM 108.398438 1510661357.9983
MEM 108.398438 1510661358.1023
MEM 108.398438 1510661358.2064
MEM 108.398438 1510661358.3075
MEM 108.398438 1510661358.4126
MEM 108.398438 1510661358.5177
MEM 108.398438 1510661358.6193
MEM 108.398438 1510661358.7209
MEM 108.398438 1510661358.8255
MEM 108.398438 1510661358.9262
MEM 108.398438 1510661359.0310
MEM 108.398438 1510661359.1343
MEM 108.398438 1510661359.2394
MEM 108.398438 1510661359.3446
MEM 108.398438 1510661359.4497
MEM 108.398438 1510661359.5526
MEM 108.398438 1510661359.6535
MEM 108.398438 1510661359.7568
MEM 108.398438 1510661359.8575
MEM 108.398438 1510661359.9625
MEM 108.398438 1510661360.0627
MEM 108.398438 1510661360.1678
MEM 108.398438 1510661360.2729
MEM 108.402344 1510661360.3772
MEM 108.402344 1510661360.4804
MEM 108.402344 1510661360.5827
MEM 108.402344 1510661360.6853
MEM 108.402344 1510661360.7888
MEM 108.402344 1510661360.8898
MEM 108.402344 1510661360.9919
MEM 108.402344 1510661361.0968
MEM 108.402344 1510661361.2018
MEM 108.402344 1510661361.3068
MEM 108.402344 1510661361.4119
MEM 108.402344 1510661361.5171
MEM 108.402344 1510661361.6220
MEM 108.402344 1510661361.7258
MEM 108.402344 1510661361.8284
MEM 108.402344 1510661361.9289
MEM 108.402344 1510661362.0300
MEM 108.402344 1510661362.1333
MEM 108.402344 1510661362.2355
MEM 108.402344 1510661362.3406
MEM 108.402344 1510661362.4423
MEM 108.402344 1510661362.5474
MEM 108.402344 1510661362.6526
MEM 108.402344 1510661362.7554
MEM 108.402344 1510661362.8564
MEM 108.402344 1510661362.9574
MEM 108.402344 1510661363.0581
MEM 108.402344 1510661363.1590
MEM 108.406250 1510661363.2615
MEM 108.406250 1510661363.3627
MEM 108.406250 1510661363.4677
MEM 108.406250 1510661363.5707
MEM 108.406250 1510661363.6757
MEM 108.406250 1510661363.7808
MEM 108.406250 1510661363.8830
MEM 108.406250 1510661363.9832
MEM 108.414062 1510661364.0880
MEM 108.414062 1510661364.1907
MEM 108.414062 1510661364.2958
MEM 108.414062 1510661364.4008
MEM 108.414062 1510661364.5049
MEM 108.414062 1510661364.6085
MEM 108.414062 1510661364.7136
MEM 108.414062 1510661364.8187
MEM 108.414062 1510661364.9238
MEM 108.414062 1510661365.0257
MEM 108.414062 1510661365.1302
MEM 108.414062 1510661365.2354
MEM 108.414062 1510661365.3405
MEM 108.414062 1510661365.4456
MEM 108.414062 1510661365.5507
MEM 108.414062 1510661365.6525
MEM 108.414062 1510661365.7557
MEM 108.414062 1510661365.8609
MEM 108.414062 1510661365.9660
MEM 108.414062 1510661366.0690
MEM 108.414062 1510661366.1711
MEM 108.414062 1510661366.2756
MEM 108.414062 1510661366.3771
MEM 108.425781 1510661366.4822
MEM 108.425781 1510661366.5873
MEM 108.425781 1510661366.6925
MEM 108.425781 1510661366.7976
MEM 108.425781 1510661366.9019
MEM 108.425781 1510661367.0066
MEM 108.425781 1510661367.1117
MEM 108.425781 1510661367.2119
MEM 108.425781 1510661367.3169
MEM 108.425781 1510661367.4220
MEM 108.425781 1510661367.5271
MEM 108.425781 1510661367.6322
MEM 108.425781 1510661367.7368
MEM 108.425781 1510661367.8420
MEM 108.425781 1510661367.9471
MEM 108.425781 1510661368.0520
MEM 108.425781 1510661368.1557
MEM 108.425781 1510661368.2604
MEM 108.425781 1510661368.3655
MEM 108.425781 1510661368.4706
MEM 108.425781 1510661368.5756
MEM 108.425781 1510661368.6807
MEM 108.425781 1510661368.7858
MEM 108.425781 1510661368.8909
MEM 108.425781 1510661368.9960
MEM 108.425781 1510661369.1011
MEM 108.425781 1510661369.2063
MEM 108.425781 1510661369.3085
MEM 108.429688 1510661369.4095
MEM 108.429688 1510661369.5106
MEM 108.429688 1510661369.6157
MEM 108.429688 1510661369.7208
MEM 108.429688 1510661369.8259
MEM 108.429688 1510661369.9302
MEM 108.429688 1510661370.0353
MEM 108.429688 1510661370.1402
MEM 108.429688 1510661370.2453
MEM 108.429688 1510661370.3504
MEM 108.429688 1510661370.4539
MEM 108.429688 1510661370.5581
MEM 108.429688 1510661370.6633
MEM 108.429688 1510661370.7684
MEM 108.429688 1510661370.8735
MEM 108.429688 1510661370.9755
MEM 108.429688 1510661371.0772
MEM 108.429688 1510661371.1823
MEM 108.429688 1510661371.2836
MEM 108.429688 1510661371.3853
MEM 108.429688 1510661371.4904
MEM 108.429688 1510661371.5940
MEM 108.429688 1510661371.6991
MEM 108.429688 1510661371.8008
MEM 108.429688 1510661371.9060
MEM 108.429688 1510661372.0082
MEM 108.429688 1510661372.1132
MEM 108.429688 1510661372.2184
MEM 108.433594 1510661372.3235
MEM 108.433594 1510661372.4254
MEM 108.433594 1510661372.5266
MEM 108.433594 1510661372.6317
MEM 108.441406 1510661372.7369
MEM 108.441406 1510661372.8420
MEM 108.441406 1510661372.9434
MEM 108.441406 1510661373.0435
MEM 108.441406 1510661373.1487
MEM 108.441406 1510661373.2520
MEM 108.441406 1510661373.3559
MEM 108.441406 1510661373.4581
MEM 108.441406 1510661373.5585
MEM 108.441406 1510661373.6636
MEM 108.441406 1510661373.7666
MEM 108.441406 1510661373.8717
MEM 108.441406 1510661373.9768
MEM 108.441406 1510661374.0775
MEM 108.441406 1510661374.1827
MEM 108.441406 1510661374.2832
MEM 108.441406 1510661374.3864
MEM 108.441406 1510661374.4915
MEM 108.441406 1510661374.5943
MEM 108.441406 1510661374.6994
MEM 108.441406 1510661374.8002
MEM 108.441406 1510661374.9053
MEM 108.441406 1510661375.0072
MEM 108.441406 1510661375.1123
MEM 108.441406 1510661375.2172
MEM 108.441406 1510661375.3174
MEM 108.441406 1510661375.4207
MEM 108.445312 1510661375.5253
MEM 108.445312 1510661375.6301
MEM 108.453125 1510661375.7323
MEM 108.453125 1510661375.8365
MEM 108.453125 1510661375.9399
MEM 108.453125 1510661376.0450
MEM 108.453125 1510661376.1457
MEM 108.453125 1510661376.2461
MEM 108.453125 1510661376.3510
MEM 108.453125 1510661376.4538
MEM 108.453125 1510661376.5563
MEM 108.453125 1510661376.6580
MEM 108.453125 1510661376.7631
MEM 108.453125 1510661376.8682
MEM 108.453125 1510661376.9710
MEM 108.453125 1510661377.0753
MEM 108.453125 1510661377.1754
MEM 108.453125 1510661377.2805
MEM 108.453125 1510661377.3827
MEM 108.453125 1510661377.4878
MEM 108.453125 1510661377.5930
MEM 108.453125 1510661377.6981
MEM 108.453125 1510661377.8023
MEM 108.453125 1510661377.9063
MEM 108.453125 1510661378.0114
MEM 108.453125 1510661378.1137
MEM 108.453125 1510661378.2188
MEM 108.453125 1510661378.3238
MEM 108.457031 1510661378.4252
MEM 108.457031 1510661378.5265
MEM 108.457031 1510661378.6303
MEM 108.457031 1510661378.7354
MEM 108.457031 1510661378.8356
MEM 108.457031 1510661378.9358
MEM 108.457031 1510661379.0362
MEM 108.457031 1510661379.1414
MEM 108.457031 1510661379.2434
MEM 108.457031 1510661379.3454
MEM 108.457031 1510661379.4504
MEM 108.457031 1510661379.5553
MEM 108.457031 1510661379.6564
MEM 108.457031 1510661379.7615
MEM 108.457031 1510661379.8616
MEM 108.457031 1510661379.9647
MEM 108.457031 1510661380.0662
MEM 108.457031 1510661380.1713
MEM 108.457031 1510661380.2752
MEM 108.457031 1510661380.3803
MEM 108.457031 1510661380.4831
MEM 108.457031 1510661380.5882
MEM 108.457031 1510661380.6933
MEM 108.457031 1510661380.7984
MEM 108.457031 1510661380.9003
MEM 108.457031 1510661381.0045
MEM 108.457031 1510661381.1055
MEM 108.457031 1510661381.2106
MEM 108.460938 1510661381.3143
MEM 108.468750 1510661381.4194
MEM 108.468750 1510661381.5204
MEM 108.468750 1510661381.6251
MEM 108.468750 1510661381.7255
MEM 108.468750 1510661381.8306
MEM 108.468750 1510661381.9357
MEM 108.468750 1510661382.0408
MEM 108.468750 1510661382.1459
MEM 108.468750 1510661382.2502
MEM 108.468750 1510661382.3544
MEM 108.468750 1510661382.4552
MEM 108.468750 1510661382.5603
MEM 108.468750 1510661382.6655
MEM 108.468750 1510661382.7689
MEM 108.468750 1510661382.8739
MEM 108.468750 1510661382.9777
MEM 108.468750 1510661383.0828
MEM 108.468750 1510661383.1880
MEM 108.468750 1510661383.2893
MEM 108.468750 1510661383.3945
MEM 108.468750 1510661383.4996
MEM 108.468750 1510661383.6008
MEM 108.468750 1510661383.7042
MEM 108.468750 1510661383.8062
MEM 108.468750 1510661383.9078
MEM 108.468750 1510661384.0129
MEM 108.468750 1510661384.1149
MEM 108.468750 1510661384.2176
MEM 108.468750 1510661384.3227
MEM 108.468750 1510661384.4251
MEM 108.468750 1510661384.5301
MEM 108.472656 1510661384.6331
MEM 108.472656 1510661384.7343
MEM 108.480469 1510661384.8387
MEM 108.480469 1510661384.9403
MEM 108.480469 1510661385.0423
MEM 108.480469 1510661385.1468
MEM 108.480469 1510661385.2502
MEM 108.480469 1510661385.3544
MEM 108.480469 1510661385.4595
MEM 108.480469 1510661385.5627
MEM 108.480469 1510661385.6644
MEM 108.480469 1510661385.7648
MEM 108.480469 1510661385.8699
MEM 108.480469 1510661385.9750
MEM 108.480469 1510661386.0782
MEM 108.480469 1510661386.1833
MEM 108.480469 1510661386.2862
MEM 108.480469 1510661386.3913
MEM 108.480469 1510661386.4957
MEM 108.480469 1510661386.5984
MEM 108.480469 1510661386.7034
MEM 108.480469 1510661386.8085
MEM 108.480469 1510661386.9134
MEM 108.480469 1510661387.0185
MEM 108.480469 1510661387.1236
MEM 108.480469 1510661387.2249
MEM 108.480469 1510661387.3253
MEM 108.484375 1510661387.4261
MEM 108.484375 1510661387.5276
MEM 108.484375 1510661387.6327
MEM 108.484375 1510661387.7355
MEM 108.484375 1510661387.8368
MEM 108.484375 1510661387.9387
MEM 108.484375 1510661388.0438
MEM 108.484375 1510661388.1489
MEM 108.484375 1510661388.2534
MEM 108.484375 1510661388.3585
MEM 108.484375 1510661388.4631
MEM 108.484375 1510661388.5660
MEM 108.484375 1510661388.6703
MEM 108.484375 1510661388.7754
MEM 108.484375 1510661388.8788
MEM 108.484375 1510661388.9799
MEM 108.484375 1510661389.0850
MEM 108.484375 1510661389.1871
MEM 108.484375 1510661389.2921
MEM 108.484375 1510661389.3973
MEM 108.484375 1510661389.4983
MEM 108.484375 1510661389.6032
MEM 108.484375 1510661389.7048
